Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"I10_1"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527                                                   "
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
154,08001;9,24428;26466,48109;1,27419;0,10241;330,83101;10,24091;3,36397;2,73101;-0,28000
154,18001;9,25039;26465,34204;1,27405;0,10258;330,81678;10,25774;3,36949;2,73297;-0,28020
154,28001;9,25628;26464,92541;1,27439;0,10263;330,81157;10,26329;3,37132;2,74119;-0,28104
154,38001;9,26255;26467,08190;1,27422;0,10274;330,83852;10,27430;3,37493;2,73858;-0,28077
154,48001;9,26839;26462,94773;1,27419;0,10280;330,78685;10,27987;3,37676;2,75136;-0,28208
154,58001;9,27433;26466,94422;1,27439;0,10291;330,83680;10,29066;3,38031;2,74709;-0,28165
154,68001;9,28044;26465,19542;1,27432;0,10301;330,81494;10,30064;3,38359;2,74516;-0,28145
154,78001;9,28612;26463,60397;1,27425;0,10308;330,79505;10,30801;3,38601;2,75002;-0,28195
154,88001;9,29239;26466,54904;1,27412;0,10321;330,83186;10,32057;3,39013;2,74946;-0,28189
154,98001;9,29844;26464,93256;1,27434;0,10329;330,81166;10,32907;3,39292;2,74931;-0,28187
155,08001;9,30444;26467,59689;1,27420;0,10336;330,84496;10,33641;3,39533;2,75411;-0,28237
155,18001;9,31044;26467,44311;1,27414;0,10347;330,84304;10,34731;3,39892;2,75472;-0,28243
155,28001;9,31633;26467,52357;1,27416;0,10356;330,84404;10,35604;3,40178;2,76095;-0,28307
155,38001;9,32244;26467,48245;1,27402;0,10368;330,84353;10,36807;3,40573;2,76424;-0,28340
155,48001;9,32823;26464,22446;1,27414;0,10375;330,80281;10,37501;3,40801;2,76920;-0,28391
155,58001;9,33449;26468,06717;1,27402;0,10384;330,85084;10,38396;3,41095;2,76284;-0,28326
155,68001;9,34044;26466,12167;1,27427;0,10395;330,82652;10,39507;3,41460;2,74515;-0,28145
155,78001;9,34628;26469,46728;1,27405;0,10402;330,86834;10,40219;3,41694;2,72075;-0,27895
155,88001;9,35249;26469,46371;1,27422;0,10413;330,86830;10,41277;3,42042;2,71847;-0,27871
155,98001;9,35823;26464,89680;1,27427;0,10423;330,81121;10,42309;3,42381;2,73370;-0,28027
156,08001;9,36449;26469,26343;1,27415;0,10434;330,86579;10,43429;3,42749;2,73129;-0,28003
156,18001;9,37044;26464,99157;1,27403;0,10444;330,81239;10,44416;3,43073;2,73030;-0,27992
156,28001;9,37633;26467,54682;1,27432;0,10451;330,84434;10,45103;3,43299;2,73591;-0,28050
156,38001;9,38233;26466,87984;1,27401;0,10469;330,83600;10,46858;3,43875;2,73821;-0,28074
156,48001;9,38823;26466,67421;1,27405;0,10475;330,83343;10,47483;3,44080;2,73270;-0,28017
156,58001;9,39449;26468,54997;1,27434;0,10484;330,85687;10,48378;3,44374;2,73521;-0,28043
156,68001;9,40039;26465,32953;1,27359;0,10497;330,81662;10,49682;3,44803;2,73844;-0,28076
156,78001;9,40649;26470,10386;1,27412;0,10507;330,87630;10,50662;3,45125;2,74489;-0,28142
156,88001;9,41233;26464,75732;1,27414;0,10513;330,80947;10,51347;3,45350;2,73845;-0,28076
156,98001;9,41817;26466,70640;1,27380;0,10522;330,83383;10,52213;3,45634;2,74326;-0,28125
157,08001;9,42449;26467,89193;1,27412;0,10532;330,84865;10,53228;3,45967;2,74964;-0,28191
157,18001;9,43033;26464,38003;1,27411;0,10533;330,80475;10,53331;3,46001;2,75133;-0,28208
157,28001;9,43649;26468,97018;1,27339;0,10546;330,86213;10,54634;3,46429;2,76022;-0,28299
157,38001;9,44244;26466,12346;1,27479;0,10553;330,82654;10,55335;3,46660;2,76773;-0,28376
157,48001;9,44833;26467,65769;1,27394;0,10564;330,84572;10,56351;3,46993;2,78155;-0,28518
157,58001;9,45444;26467,06045;1,27369;0,10577;330,83826;10,57660;3,47423;2,80011;-0,28708
157,68001;9,46023;26465,41178;1,27458;0,10582;330,81765;10,58229;3,47610;2,80003;-0,28707
157,78001;9,46644;26466,78865;1,27385;0,10592;330,83486;10,59238;3,47942;2,80903;-0,28800
157,88001;9,47239;26464,64467;1,27365;0,10602;330,80806;10,60208;3,48260;2,79820;-0,28689
157,98001;9,47844;26469,41721;1,27461;0,10613;330,86772;10,61260;3,48606;2,80640;-0,28773
158,08001;9,48444;26465,89816;1,27376;0,10620;330,82373;10,61980;3,48843;2,80612;-0,28770
158,18001;9,49023;26465,16681;1,27400;0,10628;330,81459;10,62751;3,49096;2,81942;-0,28906
158,28001;9,49649;26466,99607;1,27450;0,10637;330,83745;10,63740;3,49420;2,82250;-0,28938
158,38001;9,50233;26462,19313;1,27377;0,10645;330,77741;10,64500;3,49670;2,82381;-0,28951
158,48001;9,50839;26466,71176;1,27419;0,10654;330,83390;10,65436;3,49978;2,82025;-0,28915
158,58001;9,51444;26466,58480;1,27418;0,10668;330,83231;10,66816;3,50431;2,83368;-0,29052
158,68001;9,52028;26467,22317;1,27373;0,10675;330,84029;10,67520;3,50662;2,83404;-0,29056
158,78001;9,52639;26467,67020;1,27421;0,10687;330,84588;10,68674;3,51041;2,83279;-0,29043
158,88001;9,53233;26465,35456;1,27418;0,10707;330,81693;10,70700;3,51707;2,84604;-0,29179
158,98001;9,53855;26468,72878;1,27390;0,10715;330,85911;10,71454;3,51955;2,84233;-0,29141
159,08001;9,54439;26464,78415;1,27416;0,10725;330,80980;10,72494;3,52296;2,84506;-0,29169
159,18001;9,55028;26467,76855;1,27399;0,10735;330,84711;10,73512;3,52630;2,86114;-0,29334
159,28001;9,55633;26466,23611;1,27399;0,10742;330,82795;10,74235;3,52868;2,85721;-0,29294
159,38001;9,56217;26463,83464;1,27432;0,10754;330,79793;10,75356;3,53236;2,86705;-0,29395
159,48001;9,56855;26468,85216;1,27404;0,10763;330,86065;10,76278;3,53539;2,86852;-0,29410
159,58001;9,57444;26463,45019;1,27408;0,10769;330,79313;10,76854;3,53728;2,86947;-0,29419
159,68001;9,58033;26467,28396;1,27401;0,10779;330,84105;10,77864;3,54060;2,87282;-0,29454
159,78001;9,58644;26465,80696;1,27391;0,10788;330,82259;10,78825;3,54376;2,88544;-0,29583
159,88001;9,59223;26464,43188;1,27372;0,10801;330,80540;10,80130;3,54804;2,88516;-0,29580
159,98001;9,59839;26465,33310;1,27411;0,10808;330,81666;10,80783;3,55019;2,88793;-0,29609
160,08001;9,60433;26463,14979;1,27373;0,10821;330,78937;10,82138;3,55464;2,88627;-0,29592
160,18001;9,61049;26467,76497;1,27384;0,10829;330,84706;10,82896;3,55713;2,89238;-0,29654
160,28001;9,61644;26464,93971;1,27406;0,10838;330,81175;10,83758;3,55996;2,90082;-0,29741
160,38001;9,62223;26465,96432;1,27384;0,10851;330,82455;10,85051;3,56421;2,89942;-0,29726
160,48001;9,62849;26465,16860;1,27396;0,10861;330,81461;10,86097;3,56765;2,90352;-0,29768
160,58001;9,63423;26460,87348;1,27382;0,10875;330,76092;10,87467;3,57215;2,91245;-0,29860
160,68001;9,64049;26466,89594;1,27383;0,10880;330,83620;10,88029;3,57399;2,91443;-0,29880
160,78001;9,64639;26462,03041;1,27379;0,10892;330,77538;10,89215;3,57789;2,90781;-0,29812
160,88001;9,65228;26465,31701;1,27391;0,10894;330,81646;10,89382;3,57843;2,90634;-0,29797
160,98001;9,65844;26465,20257;1,27384;0,10902;330,81503;10,90188;3,58108;2,90682;-0,29802
161,08001;9,66428;26462,57222;1,27402;0,10917;330,78215;10,91692;3,58602;2,91351;-0,29871
161,18001;9,67055;26465,13283;1,27384;0,10923;330,81416;10,92335;3,58813;2,91466;-0,29883
161,28001;9,67639;26461,82477;1,27396;0,10934;330,77281;10,93449;3,59179;2,91862;-0,29923
161,38001;9,68244;26465,22939;1,27406;0,10941;330,81537;10,94148;3,59409;2,92208;-0,29959
161,48001;9,68839;26463,17482;1,27403;0,10952;330,78969;10,95178;3,59747;2,91816;-0,29918
161,58001;9,69417;26463,13906;1,27394;0,10964;330,78924;10,96398;3,60148;2,92667;-0,30006
161,68001;9,70049;26464,21731;1,27415;0,10969;330,80272;10,96861;3,60300;2,92572;-0,29996
161,78001;9,70639;26461,00223;1,27396;0,10982;330,76253;10,98198;3,60739;2,93758;-0,30118
161,88001;9,71244;26465,21688;1,27402;0,10989;330,81521;10,98938;3,60982;2,93473;-0,30088
161,98001;9,71849;26462,58652;1,27404;0,10998;330,78233;10,99751;3,61250;2,93646;-0,30106
162,08001;9,72428;26462,97991;1,27385;0,11005;330,78725;11,00532;3,61506;2,90491;-0,29783
162,18001;9,73028;26463,16946;1,27409;0,11016;330,78962;11,01560;3,61844;2,90680;-0,29802
162,28001;9,73633;26460,76083;1,27387;0,11027;330,75951;11,02658;3,62204;2,90114;-0,29744
162,38001;9,74249;26463,03713;1,27402;0,11034;330,78796;11,03410;3,62452;2,90444;-0,29778
162,48001;9,74839;26461,90882;1,27400;0,11042;330,77386;11,04163;3,62699;2,90974;-0,29832
162,58001;9,75433;26463,91153;1,27401;0,11048;330,79889;11,04834;3,62919;2,90861;-0,29821
162,68001;9,76039;26463,19091;1,27392;0,11061;330,78989;11,06118;3,63341;2,90880;-0,29823
162,78001;9,76617;26460,82878;1,27425;0,11070;330,76036;11,06987;3,63626;2,90785;-0,29813
162,88001;9,77260;26463,55033;1,27395;0,11077;330,79438;11,07695;3,63859;2,90982;-0,29833
162,98001;9,77839;26459,20157;1,27386;0,11085;330,74002;11,08490;3,64120;2,90838;-0,29818
163,08001;9,78433;26463,08184;1,27402;0,11099;330,78852;11,09921;3,64590;2,91282;-0,29864
163,18001;9,79049;26462,46672;1,27393;0,11107;330,78083;11,10707;3,64848;2,91057;-0,29841
163,28001;9,79622;26461,00581;1,27402;0,11121;330,76257;11,12097;3,65305;2,90581;-0,29792
163,38001;9,80244;26462,20207;1,27389;0,11136;330,77753;11,13578;3,65791;2,91509;-0,29887
163,48001;9,80839;26458,95660;1,27398;0,11146;330,73696;11,14563;3,66115;2,91279;-0,29863
163,58001;9,81449;26461,81762;1,27378;0,11155;330,77272;11,15523;3,66430;2,91762;-0,29913
163,68001;9,82039;26459,83279;1,27406;0,11164;330,74791;11,16365;3,66707;2,90924;-0,29827
163,78001;9,82623;26461,17032;1,27362;0,11175;330,76463;11,17459;3,67066;2,91699;-0,29906
163,88001;9,83249;26461,28654;1,27390;0,11181;330,76608;11,18120;3,67284;2,92643;-0,30003
163,98001;9,83828;26457,25608;1,27403;0,11191;330,71570;11,19120;3,67612;2,92298;-0,29968
164,08001;9,84455;26461,26330;1,27367;0,11199;330,76579;11,19933;3,67879;2,93504;-0,30092
164,18001;9,85044;26457,16131;1,27382;0,11209;330,71452;11,20932;3,68207;2,93679;-0,30110
164,28001;9,85628;26460,38353;1,27394;0,11221;330,75479;11,22109;3,68594;2,93297;-0,30070
164,38001;9,86244;26459,19442;1,27367;0,11231;330,73993;11,23111;3,68923;2,94811;-0,30226
164,48001;9,86817;26456,89666;1,27402;0,11238;330,71121;11,23850;3,69166;2,94960;-0,30241
164,58001;9,87444;26459,17118;1,27372;0,11249;330,73964;11,24903;3,69511;2,95954;-0,30343
164,68001;9,88039;26456,79474;1,27391;0,11262;330,70993;11,26189;3,69934;2,95900;-0,30337
164,78001;9,88644;26460,14392;1,27402;0,11266;330,75180;11,26585;3,70064;2,96141;-0,30362
164,88001;9,89239;26456,95746;1,27390;0,11281;330,71197;11,28127;3,70570;2,97142;-0,30465
164,98001;9,89823;26457,76033;1,27392;0,11293;330,72200;11,29250;3,70940;2,96935;-0,30443
165,08001;9,90449;26457,29542;1,27400;0,11295;330,71619;11,29524;3,71030;2,99177;-0,30673
165,18001;9,91028;26453,14693;1,27400;0,11304;330,66434;11,30366;3,71306;3,01623;-0,30924
165,28001;9,91644;26457,37410;1,27395;0,11310;330,71718;11,31015;3,71519;3,01675;-0,30929
165,38001;9,92244;26454,27346;1,27418;0,11318;330,67842;11,31841;3,71790;3,01597;-0,30921
165,48001;9,92823;26456,44426;1,27370;0,11330;330,70555;11,33020;3,72178;3,01345;-0,30895
165,58001;9,93439;26456,95388;1,27404;0,11340;330,71192;11,33958;3,72486;3,02568;-0,31021
165,68001;9,94033;26454,28956;1,27398;0,11349;330,67862;11,34898;3,72795;3,03051;-0,31070
165,78001;9,94644;26456,19929;1,27392;0,11356;330,70249;11,35633;3,73036;3,03428;-0,31109
165,88001;9,95244;26455,56450;1,27418;0,11367;330,69456;11,36737;3,73399;3,03989;-0,31167
165,98001;9,95833;26456,85732;1,27387;0,11377;330,71072;11,37658;3,73701;3,05011;-0,31271
166,08001;9,96444;26455,83808;1,27411;0,11384;330,69798;11,38428;3,73954;3,04504;-0,31219
166,18001;9,97022;26453,95875;1,27402;0,11396;330,67448;11,39576;3,74331;3,04755;-0,31245
166,28001;9,97655;26455,82020;1,27412;0,11403;330,69775;11,40287;3,74565;3,05795;-0,31352
166,38001;9,98239;26452,49069;1,27387;0,11412;330,65613;11,41152;3,74849;3,06661;-0,31441
166,48001;9,98839;26456,67493;1,27418;0,11422;330,70844;11,42183;3,75188;3,06759;-0,31451
166,58001;9,99449;26454,08928;1,27357;0,11432;330,67612;11,43175;3,75514;3,07319;-0,31508
166,68001;10,00012;26452,75533;1,27406;0,11438;330,65944;11,43832;3,75729;3,08149;-0,31593
166,78001;10,00644;26454,33784;1,27406;0,11448;330,67922;11,44841;3,76061;3,07478;-0,31524
166,88001;10,01239;26449,94438;1,27403;0,11460;330,62430;11,46007;3,76444;3,09255;-0,31706
166,98001;10,01849;26453,93729;1,27388;0,11467;330,67422;11,46711;3,76675;3,08914;-0,31671
167,08001;10,02439;26451,64847;1,27410;0,11479;330,64561;11,47857;3,77052;3,08429;-0,31622
167,18001;10,03028;26452,96097;1,27381;0,11484;330,66201;11,48438;3,77242;3,09487;-0,31730
167,28001;10,03644;26451,72000;1,27411;0,11498;330,64650;11,49770;3,77680;3,09320;-0,31713
167,38001;10,04217;26448,59791;1,27408;0,11517;330,60747;11,51700;3,78314;3,09551;-0,31737
167,48001;10,04849;26452,89302;1,27372;0,11524;330,66116;11,52421;3,78551;3,09239;-0,31705
167,58001;10,05439;26448,51029;1,27423;0,11536;330,60638;11,53629;3,78948;3,10106;-0,31794
167,68001;10,06033;26452,38519;1,27397;0,11547;330,65481;11,54718;3,79305;3,10380;-0,31822
167,78001;10,06655;26450,90997;1,27386;0,11556;330,63637;11,55583;3,79589;3,10421;-0,31826
167,88001;10,07223;26447,61264;1,27384;0,11566;330,59516;11,56593;3,79921;3,11029;-0,31888
167,98001;10,07849;26450,42181;1,27402;0,11577;330,63027;11,57744;3,80299;3,10615;-0,31846
168,08001;10,08439;26445,50800;1,27372;0,11586;330,56885;11,58550;3,80564;3,11193;-0,31905
168,18001;10,09039;26449,22912;1,27383;0,11593;330,61536;11,59312;3,80814;3,10577;-0,31842
168,28001;10,09633;26447,12269;1,27381;0,11605;330,58903;11,60474;3,81196;3,11490;-0,31936
168,38001;10,10228;26448,17233;1,27391;0,11612;330,60215;11,61164;3,81423;3,12489;-0,32038
168,48001;10,10849;26448,11153;1,27390;0,11624;330,60139;11,62395;3,81827;3,12515;-0,32041
168,58001;10,11433;26444,39578;1,27394;0,11637;330,55495;11,63662;3,82243;3,12882;-0,32078
168,68001;10,12055;26447,78430;1,27394;0,11648;330,59730;11,64840;3,82630;3,12637;-0,32053
168,78001;10,12644;26443,58218;1,27414;0,11657;330,54478;11,65739;3,82925;3,11508;-0,31937
168,88001;10,13222;26446,74718;1,27399;0,11669;330,58434;11,66879;3,83300;3,09860;-0,31768
168,98001;10,13844;26446,06590;1,27390;0,11679;330,57582;11,67940;3,83649;3,10799;-0,31865
169,08001;10,14423;26442,69884;1,27423;0,11689;330,53374;11,68907;3,83966;3,09448;-0,31726
169,18001;10,15049;26446,76149;1,27364;0,11704;330,58452;11,70444;3,84471;3,09163;-0,31697
169,28001;10,15649;26444,67473;1,27407;0,11708;330,55843;11,70828;3,84597;3,09473;-0,31729
169,38001;10,16239;26446,04981;1,27394;0,11715;330,57562;11,71459;3,84805;3,09778;-0,31760
169,48001;10,16839;26444,72301;1,27391;0,11733;330,55904;11,73261;3,85396;3,10027;-0,31786
169,58001;10,17423;26442,95096;1,27416;0,11732;330,53689;11,73170;3,85366;3,10609;-0,31845
169,68001;10,18049;26445,30416;1,27427;0,11744;330,56630;11,74390;3,85767;3,10529;-0,31837
169,78001;10,18633;26441,14494;1,27370;0,11752;330,51431;11,75177;3,86026;3,10512;-0,31835
169,88001;10,19244;26445,38820;1,27420;0,11763;330,56735;11,76307;3,86397;3,10977;-0,31883
169,98001;10,19844;26442,42167;1,27405;0,11774;330,53027;11,77448;3,86772;3,11348;-0,31921
170,08001;10,20423;26442,09802;1,27402;0,11785;330,52623;11,78476;3,87109;3,11684;-0,31955
170,18001;10,21049;26442,88301;1,27412;0,11794;330,53604;11,79383;3,87407;3,11186;-0,31904
170,28001;10,21628;26437,25932;1,27397;0,11802;330,46574;11,80247;3,87691;3,11412;-0,31928
170,38001;10,22244;26443,43019;1,27397;0,11815;330,54288;11,81481;3,88096;3,12331;-0,32022
170,48001;10,22844;26439,72337;1,27407;0,11823;330,49654;11,82308;3,88368;3,11955;-0,31983
170,58001;10,23428;26440,48870;1,27397;0,11830;330,50611;11,82970;3,88586;3,12249;-0,32013
170,68001;10,24044;26440,40823;1,27406;0,11846;330,50510;11,84589;3,89117;3,12805;-0,32070
170,78001;10,24628;26437,33263;1,27426;0,11856;330,46666;11,85593;3,89447;3,13933;-0,32186
170,88001;10,25255;26440,13643;1,27374;0,11869;330,50171;11,86894;3,89875;3,13092;-0,32100
170,98001;10,25839;26435,64463;1,27417;0,11876;330,44556;11,87557;3,90092;3,14539;-0,32248
171,08001;10,26433;26439,51774;1,27403;0,11886;330,49397;11,88603;3,90436;3,13821;-0,32175
171,18001;10,27044;26437,44528;1,27400;0,11895;330,46807;11,89470;3,90721;3,14550;-0,32249
171,28001;10,27612;26435,68218;1,27420;0,11904;330,44603;11,90379;3,91019;3,15062;-0,32302
171,38001;10,28255;26438,67373;1,27408;0,11917;330,48342;11,91689;3,91449;3,16168;-0,32415
171,48001;10,28839;26433,21812;1,27402;0,11924;330,41523;11,92387;3,91679;3,14438;-0,32238
171,58001;10,29439;26437,11269;1,27409;0,11934;330,46391;11,93356;3,91997;3,15530;-0,32350
171,68001;10,30044;26434,46982;1,27407;0,11945;330,43087;11,94490;3,92370;3,16474;-0,32447
171,78001;10,30623;26433,86722;1,27373;0,11955;330,42334;11,95499;3,92701;3,16885;-0,32489
171,88001;10,31244;26435,38356;1,27419;0,11972;330,44229;11,97229;3,93269;3,16987;-0,32499
171,98001;10,31833;26432,02364;1,27400;0,11987;330,40030;11,98733;3,93763;3,17779;-0,32580
172,08001;10,32455;26434,68618;1,27399;0,11994;330,43358;11,99406;3,93984;3,18409;-0,32645
172,18001;10,33039;26431,97715;1,27397;0,12007;330,39971;12,00693;3,94407;3,19142;-0,32720
172,28001;10,33633;26433,94589;1,27402;0,12018;330,42432;12,01839;3,94784;3,19387;-0,32745
172,38001;10,34239;26431,88953;1,27402;0,12026;330,39862;12,02632;3,95044;3,20820;-0,32892
172,48001;10,34823;26428,69234;1,27428;0,12042;330,35865;12,04182;3,95553;3,20810;-0,32891
172,58001;10,35449;26431,90563;1,27385;0,12051;330,39882;12,05073;3,95846;3,20874;-0,32898
172,68001;10,36039;26428,47061;1,27383;0,12059;330,35588;12,05857;3,96103;3,21300;-0,32941
172,78001;10,36639;26432,47426;1,27429;0,12070;330,40593;12,07020;3,96485;3,22301;-0,33044
172,88001;10,37239;26431,26726;1,27382;0,12080;330,39084;12,08042;3,96821;3,23223;-0,33139
172,98001;10,37828;26428,99454;1,27423;0,12092;330,36243;12,09195;3,97200;3,23272;-0,33144
173,08001;10,38449;26429,87967;1,27405;0,12104;330,37350;12,10404;3,97597;3,24612;-0,33281
173,18001;10,39039;26426,77903;1,27384;0,12115;330,33474;12,11539;3,97970;3,24977;-0,33318
173,28001;10,39639;26429,29137;1,27383;0,12119;330,36614;12,11943;3,98103;3,25552;-0,33377
173,38001;10,40239;26426,44286;1,27391;0,12139;330,33054;12,13853;3,98730;3,27890;-0,33617
173,48001;10,40817;26427,46389;1,27377;0,12146;330,34330;12,14572;3,98966;3,28034;-0,33632
173,58001;10,41449;26428,33829;1,27425;0,12149;330,35423;12,14884;3,99069;3,29153;-0,33746
173,68001;10,42033;26424,30782;1,27376;0,12157;330,30385;12,15746;3,99352;3,28754;-0,33706
173,78001;10,42644;26428,02179;1,27416;0,12168;330,35027;12,16765;3,99686;3,30374;-0,33872
173,88001;10,43249;26424,00563;1,27415;0,12180;330,30007;12,18014;4,00097;3,30087;-0,33842
173,98001;10,43822;26424,66009;1,27398;0,12192;330,30825;12,19184;4,00481;3,30937;-0,33929
174,08001;10,44444;26425,43793;1,27400;0,12205;330,31797;12,20535;4,00925;3,30339;-0,33868
174,18001;10,45028;26421,57018;1,27412;0,12211;330,26963;12,21118;4,01117;3,30809;-0,33916
174,28001;10,45649;26424,03424;1,27380;0,12223;330,30043;12,22267;4,01494;3,30669;-0,33902
174,38001;10,46239;26420,90321;1,27389;0,12232;330,26129;12,23188;4,01796;3,31199;-0,33956
174,48001;10,46839;26423,91443;1,27415;0,12242;330,29893;12,24208;4,02131;3,30815;-0,33917
174,58001;10,47444;26421,43965;1,27367;0,12251;330,26800;12,25130;4,02435;3,31685;-0,34006
174,68001;10,48017;26419,48164;1,27393;0,12264;330,24352;12,26357;4,02837;3,32004;-0,34039
174,78001;10,48649;26421,58270;1,27413;0,12271;330,26978;12,27135;4,03093;3,32744;-0,34115
174,88001;10,49233;26416,43822;1,27389;0,12284;330,20548;12,28428;4,03518;3,32866;-0,34127
174,98001;10,49839;26420,44902;1,27413;0,12294;330,25561;12,29424;4,03845;3,33459;-0,34188
175,08001;10,50444;26417,82582;1,27408;0,12305;330,22282;12,30511;4,04202;3,33615;-0,34204
175,18001;10,51023;26417,44673;1,27376;0,12317;330,21808;12,31650;4,04576;3,34297;-0,34274
175,28001;10,51644;26417,74356;1,27419;0,12324;330,22179;12,32402;4,04823;3,34429;-0,34287
175,38001;10,52239;26413,31971;1,27387;0,12336;330,16650;12,33622;4,05224;3,34656;-0,34311
175,48001;10,52849;26416,14139;1,27390;0,12345;330,20177;12,34452;4,05496;3,35093;-0,34355
175,58001;10,53433;26414,08324;1,27411;0,12355;330,17604;12,35479;4,05834;3,35883;-0,34436
175,68001;10,54028;26415,68363;1,27388;0,12365;330,19605;12,36510;4,06172;3,35885;-0,34437
175,78001;10,54644;26414,32106;1,27421;0,12374;330,17901;12,37440;4,06478;3,35940;-0,34442
175,88001;10,55217;26410,98976;1,27406;0,12386;330,13737;12,38641;4,06873;3,36364;-0,34486
175,98001;10,55855;26413,53786;1,27412;0,12395;330,16922;12,39474;4,07146;3,36442;-0,34494
176,08001;10,56444;26410,14934;1,27393;0,12407;330,12687;12,40680;4,07542;3,34654;-0,34311
176,18001;10,57028;26412,68671;1,27400;0,12418;330,15858;12,41805;4,07912;3,33010;-0,34142
176,28001;10,57639;26410,94506;1,27390;0,12441;330,13681;12,44058;4,08652;3,33284;-0,34170
176,38001;10,58222;26408,42021;1,27405;0,12452;330,10525;12,45161;4,09014;3,33140;-0,34155
176,48001;10,58839;26410,32100;1,27414;0,12461;330,12901;12,46120;4,09329;3,33534;-0,34196
176,58001;10,59444;26407,74786;1,27365;0,12469;330,09685;12,46863;4,09573;3,33036;-0,34145
176,68001;10,60049;26410,24768;1,27434;0,12482;330,12810;12,48238;4,10025;3,34465;-0,34291
176,78001;10,60644;26408,65088;1,27408;0,12495;330,10814;12,49509;4,10443;3,33920;-0,34235
176,88001;10,61228;26407,91237;1,27391;0,12506;330,09890;12,50641;4,10814;3,34809;-0,34326
176,98001;10,61833;26406,81982;1,27410;0,12517;330,08525;12,51708;4,11165;3,34087;-0,34252
177,08001;10,62423;26404,08218;1,27387;0,12526;330,05103;12,52594;4,11456;3,34745;-0,34320
177,18001;10,63049;26407,99999;1,27396;0,12532;330,10000;12,53240;4,11668;3,35387;-0,34386
177,28001;10,63644;26404,09827;1,27420;0,12545;330,05123;12,54545;4,12097;3,35079;-0,34354
177,38001;10,64222;26405,76124;1,27386;0,12556;330,07202;12,55554;4,12428;3,35583;-0,34406
177,48001;10,64849;26405,42328;1,27410;0,12567;330,06779;12,56680;4,12798;3,36050;-0,34454
177,58001;10,65428;26400,11787;1,27400;0,12574;330,00147;12,57390;4,13031;3,36230;-0,34472
177,68001;10,66049;26402,86803;1,27399;0,12582;330,03585;12,58219;4,13304;3,35734;-0,34421
177,78001;10,66639;26399,81210;1,27403;0,12593;329,99765;12,59251;4,13643;3,36218;-0,34471
177,88001;10,67239;26401,20149;1,27405;0,12603;330,01502;12,60261;4,13974;3,37146;-0,34566
177,98001;10,67839;26399,10579;1,27405;0,12614;329,98882;12,61370;4,14339;3,37056;-0,34557
178,08001;10,68423;26397,78972;1,27379;0,12623;329,97237;12,62319;4,14650;3,37795;-0,34633
178,18001;10,69060;26398,80359;1,27414;0,12637;329,98504;12,63699;4,15104;3,37284;-0,34580
178,28001;10,69633;26393,31579;1,27386;0,12648;329,91645;12,64774;4,15457;3,38751;-0,34730
178,38001;10,70244;26398,28682;1,27413;0,12659;329,97859;12,65857;4,15813;3,38722;-0,34728
178,48001;10,70844;26394,54246;1,27373;0,12671;329,93178;12,67092;4,16218;3,39056;-0,34762
178,58001;10,71417;26395,02704;1,27391;0,12679;329,93784;12,67918;4,16489;3,40806;-0,34941
178,68001;10,72044;26395,53666;1,27379;0,12688;329,94421;12,68812;4,16783;3,40550;-0,34915
178,78001;10,72633;26391,00730;1,27407;0,12697;329,88759;12,69725;4,17083;3,39715;-0,34829
178,88001;10,73249;26393,36765;1,27393;0,12712;329,91710;12,71193;4,17565;3,41439;-0,35006
178,98001;10,73839;26390,61928;1,27385;0,12723;329,88274;12,72294;4,17927;3,41449;-0,35007
179,08001;10,74433;26392,01224;1,27381;0,12732;329,90015;12,73208;4,18227;3,41325;-0,34994
179,18001;10,75033;26388,68093;1,27394;0,12743;329,85851;12,74289;4,18582;3,42763;-0,35142
179,28001;10,75617;26387,52759;1,27406;0,12755;329,84409;12,75486;4,18976;3,43518;-0,35219
179,38001;10,76255;26390,06138;1,27408;0,12766;329,87577;12,76636;4,19353;3,43215;-0,35188
179,48001;10,76839;26384,72021;1,27394;0,12775;329,80900;12,77510;4,19640;3,43974;-0,35266
179,58001;10,77444;26389,89866;1,27410;0,12787;329,87373;12,78738;4,20044;3,44311;-0,35301
179,68001;10,78049;26386,43861;1,27395;0,12797;329,83048;12,79731;4,20370;3,45271;-0,35399
179,78001;10,78617;26384,18019;1,27403;0,12808;329,80225;12,80833;4,20732;3,45790;-0,35452
179,88001;10,79244;26385,47301;1,27415;0,12819;329,81841;12,81902;4,21083;3,45723;-0,35445
179,98001;10,79844;26382,08628;1,27388;0,12830;329,77608;12,82969;4,21434;3,46746;-0,35550
180,08001;10,80444;26384,60219;1,27421;0,12839;329,80753;12,83933;4,21750;3,46601;-0,35535
180,18001;10,81039;26383,36480;1,27388;0,12851;329,79206;12,85052;4,22118;3,47828;-0,35661
180,28001;10,81628;26382,39741;1,27398;0,12861;329,77997;12,86082;4,22456;3,48588;-0,35739
